,week_start_date,L2,O_SALE,O_UNIT,M_ON_DIS_TOTAL_SPEND,M_OFF_DIS_TOTAL_SPEND,M_SEARCH_SPEND
1116,4/24/2023,CUT FRUIT,15496411.76,3473230.53,5.31,455.04,2814.97
1117,4/24/2023,PACKAGED VEGETABLES,28554632.07,9681820.89,6481.87,227.52,22842.27
1118,4/24/2023,COOKING VEGTABLES,31073979.06,16680258.01,497.16,0.00,0.00
1119,4/24/2023,STONE FRUIT,1210601.32,435371.02,0.00,0.00,0.00
1120,4/24/2023,D94 MISC L2,167.14,122.00,0.00,0.00,0.00
1121,4/24/2023,FLORAL,6441642.15,812374.00,0.00,0.00,0.00
1122,4/24/2023,BANANAS PINEAPPLES,19467382.04,32183434.71,0.00,0.00,0.00
1123,4/24/2023,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
1124,4/24/2023,STRAWBERRIES,20398697.70,4901512.00,0.00,0.00,0.00
1125,4/24/2023,AVOCADOS L2,10009068.90,9606454.37,596.65,0.00,3673.00
1126,4/24/2023,TOMATOES,19385035.01,10298722.66,130.51,5076.27,5381.24
1127,4/24/2023,APPLES PEARS CHERRIES,20366800.96,6306665.60,10094.69,0.00,15476.08
1128,4/24/2023,VAV MUSHROOMS DDV,16429812.05,4985832.35,6655.89,10090.56,52512.33
1129,4/24/2023,TROPICALS,5403311.10,3801727.06,0.00,0.00,0.00
1130,4/24/2023,SANDWICHES AND SALADS,3446891.56,1037607.00,0.00,0.00,0.00
1131,4/24/2023,DEPT LEVEL SALES,238770.63,120415.20,0.00,0.00,0.00
1132,4/24/2023,MIXED BERRIES,17111275.87,4465358.00,0.00,0.00,0.00
1133,4/24/2023,CITRUS,27952620.08,17896655.72,0.00,0.00,3449.60
1134,4/24/2023,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
1135,4/24/2023,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
1136,4/24/2023,PRODUCE L2,16301.94,7471.00,0.00,0.00,0.00
1137,4/24/2023,POTATOES ONIONS GARLIC,31980163.78,12888387.36,0.00,0.00,1676.25
1138,5/1/2023,PRODUCE L2,14671.92,6248.00,0.00,0.00,0.00
1139,5/1/2023,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
1140,5/1/2023,,0.00,0.00,0.00,0.00,1720.20
1141,5/1/2023,APPLES PEARS CHERRIES,21177209.86,6504838.17,9834.08,0.00,14013.28
1142,5/1/2023,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
1143,5/1/2023,AVOCADOS L2,10391505.01,10032094.98,15945.30,5781.46,3895.15
1144,5/1/2023,STRAWBERRIES,20808726.38,5375676.00,0.00,0.00,0.00
1145,5/1/2023,STONE FRUIT,1384780.19,492757.95,0.00,0.00,0.00
1146,5/1/2023,SANDWICHES AND SALADS,3835738.68,1147801.00,0.00,0.00,0.00
1147,5/1/2023,POTATOES ONIONS GARLIC,34816827.50,13790132.39,0.00,0.00,1799.10
1148,5/1/2023,CUT FRUIT,16702565.38,3712101.86,5.24,404.23,2001.58
1149,5/1/2023,TRUCK VEG CHILIS,31216423.72,27837113.09,0.00,0.00,0.00
1150,5/1/2023,D94 MISC L2,171.25,125.00,0.00,0.00,0.00
1151,5/1/2023,COOKING VEGTABLES,32455321.83,17436761.64,223.24,0.00,0.00
1152,5/1/2023,FLORAL,7745021.26,983573.00,0.00,0.00,0.00
1153,5/1/2023,TOMATOES,20816055.83,10968501.89,129.46,4970.33,5308.85
1154,5/1/2023,DEPT LEVEL SALES,383543.37,171896.60,0.00,0.00,0.00
1155,5/1/2023,PACKAGED VEGETABLES,29827605.48,10168239.49,2921.38,202.12,13039.74
1156,5/1/2023,MELONS,10568923.60,2081969.40,0.00,0.00,0.00
1157,5/1/2023,MIXED BERRIES,17527774.35,4506613.00,0.00,0.00,0.00
1158,5/1/2023,VAV MUSHROOMS DDV,17353557.69,5242822.71,6453.66,9079.62,40888.87
1159,5/1/2023,GRAPES L2,16230806.50,6821983.44,0.00,197.02,0.00
1160,5/1/2023,BANANAS PINEAPPLES,20438808.69,33811553.08,0.00,0.00,0.00
1161,5/1/2023,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
1162,5/1/2023,CITRUS,30003282.71,19748024.98,0.00,0.00,1050.00
1163,5/1/2023,TROPICALS,5767570.22,4104631.70,0.00,0.00,0.00
1164,5/8/2023,APPLES PEARS CHERRIES,20021526.64,6088744.38,10941.42,0.00,15184.90
1165,5/8/2023,CUT FRUIT,17195595.83,3637992.38,5.23,398.95,1503.44
1166,5/8/2023,FLORAL,94066312.11,7297292.00,0.00,0.00,0.00
1167,5/8/2023,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
1168,5/8/2023,DEPT LEVEL SALES,316002.16,135531.60,0.00,0.00,0.00
1169,5/8/2023,TRUCK VEG CHILIS,30625007.58,27682605.97,0.00,0.00,0.00
1170,5/8/2023,GRAPES L2,16371983.66,6682662.80,0.00,210.94,0.00
1171,5/8/2023,PRODUCE L2,16652.05,7451.00,0.00,0.00,0.00
1172,5/8/2023,PACKAGED VEGETABLES,28900559.63,9733974.34,1934.26,199.47,24091.58
1173,5/8/2023,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
1174,5/8/2023,CITRUS,27814913.22,18539779.72,0.00,0.00,1050.00
1175,5/8/2023,VAV MUSHROOMS DDV,16591755.82,5016696.89,6373.54,8918.51,45745.94
1176,5/8/2023,STONE FRUIT,1728870.69,589675.62,0.00,0.00,0.00
1177,5/8/2023,POTATOES ONIONS GARLIC,34022925.82,13396636.75,0.00,0.00,1683.64
1178,5/8/2023,TROPICALS,5404900.09,3837706.13,0.00,0.00,0.00
1179,5/8/2023,,0.00,0.00,0.00,0.00,1759.96
1180,5/8/2023,MELONS,11910479.80,2258481.26,0.00,0.00,0.00
1181,5/8/2023,COOKING VEGTABLES,31197449.65,16637734.53,147.29,0.00,0.00
1182,5/8/2023,D94 MISC L2,139.74,102.00,0.00,0.00,0.00
1183,5/8/2023,MIXED BERRIES,17095611.84,4368200.00,0.00,0.00,0.00
1184,5/8/2023,AVOCADOS L2,9806711.71,9448848.55,15583.59,5231.50,3895.15
1185,5/8/2023,TOMATOES,20602233.36,10633306.99,68.80,4902.93,5428.83
1186,5/8/2023,BANANAS PINEAPPLES,19927126.42,32795820.32,0.00,0.00,0.00
1187,5/8/2023,STRAWBERRIES,19670952.71,5876708.19,0.00,0.00,0.00
1188,5/8/2023,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
1189,5/8/2023,SANDWICHES AND SALADS,3601063.21,1078957.00,0.00,0.00,0.00
1190,5/15/2023,PRODUCE L2,17573.89,8038.00,0.00,0.00,0.00
1191,5/15/2023,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
1192,5/15/2023,APPLES PEARS CHERRIES,21913582.80,6593952.06,8234.54,0.00,18089.63
1193,5/15/2023,AVOCADOS L2,9962002.20,9520161.59,15501.59,5046.13,4732.00
1194,5/15/2023,PACKAGED VEGETABLES,28773982.09,9683185.44,11355.95,130.92,25298.70
1195,5/15/2023,MIXED BERRIES,16954418.60,4304239.00,0.00,0.00,0.00
1196,5/15/2023,TOMATOES,20151276.81,10783148.77,0.00,4023.07,4949.24
1197,5/15/2023,BANANAS PINEAPPLES,20573985.66,33816733.43,0.00,0.00,0.00
1198,5/15/2023,MELONS,12967103.87,2766242.19,0.00,0.00,0.00
1199,5/15/2023,GRAPES L2,17696804.76,5932892.79,0.00,201.13,0.00
1200,5/15/2023,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
1201,5/15/2023,VAV MUSHROOMS DDV,16592944.66,4994977.97,5660.00,6638.93,46222.28
1202,5/15/2023,D94 MISC L2,138.37,101.00,0.00,0.00,0.00
1203,5/15/2023,TROPICALS,5472483.47,3858140.87,0.00,0.00,0.00
1204,5/15/2023,CUT FRUIT,16939489.52,3608097.15,5.20,261.83,964.57
1205,5/15/2023,STRAWBERRIES,18411316.21,5790415.00,0.00,0.00,0.00
1206,5/15/2023,DEPT LEVEL SALES,247957.68,148813.57,0.00,0.00,0.00
1207,5/15/2023,,0.00,0.00,0.00,0.00,1587.59
1208,5/15/2023,COOKING VEGTABLES,31177942.34,16692486.90,0.00,0.00,0.00
1209,5/15/2023,TRUCK VEG CHILIS,30532015.32,29828740.18,0.00,0.00,0.00
1210,5/15/2023,CITRUS,27614236.91,18350993.95,0.00,0.00,926.80
1211,5/15/2023,STONE FRUIT,2644202.91,826713.19,0.00,0.00,0.00
1212,5/15/2023,SANDWICHES AND SALADS,3628840.38,1097972.00,0.00,0.00,0.00
1213,5/15/2023,FLORAL,7791469.94,985296.21,0.00,0.00,0.00
1214,5/15/2023,POTATOES ONIONS GARLIC,32614742.23,13025773.79,0.00,0.00,3011.86
1215,5/22/2023,,0.00,0.00,0.00,0.00,1269.11
1216,5/22/2023,PRODUCE L2,28482.54,9930.00,0.00,0.00,0.00
1217,5/22/2023,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
1218,5/22/2023,GRAPES L2,15311164.81,4979885.80,0.00,172.13,0.00
1219,5/22/2023,TRUCK VEG CHILIS,31918205.51,34170480.35,0.00,0.00,0.00
1220,5/22/2023,STRAWBERRIES,19012864.77,5942159.00,0.00,0.00,0.00
1221,5/22/2023,POTATOES ONIONS GARLIC,34329449.77,13645058.40,0.00,0.00,1679.16
1222,5/22/2023,APPLES PEARS CHERRIES,26175299.40,7600907.28,3590.44,0.00,13094.67
1223,5/22/2023,VAV MUSHROOMS DDV,16646004.30,4959403.66,896.59,4153.56,45938.79
1224,5/22/2023,MIXED BERRIES,16113207.32,4115471.00,0.00,0.00,0.00
1225,5/22/2023,STONE FRUIT,2223637.48,655029.20,0.00,0.00,0.00
1226,5/22/2023,COOKING VEGTABLES,31197531.52,16859219.87,0.00,0.00,187.46
1227,5/22/2023,MELONS,15547356.45,3430955.75,0.00,0.00,0.00
1228,5/22/2023,PACKAGED VEGETABLES,27526658.83,9340645.22,17449.27,95.16,13975.07
1229,5/22/2023,CUT FRUIT,17017012.64,3434558.81,5.17,190.33,2044.62
1230,5/22/2023,BANANAS PINEAPPLES,19780172.03,32159457.81,0.00,0.00,0.00
1231,5/22/2023,D94 MISC L2,161.66,118.00,0.00,0.00,0.00
1232,5/22/2023,CITRUS,26034084.56,18329468.30,0.00,0.00,0.00
1233,5/22/2023,TROPICALS,5762143.64,3683199.34,0.00,0.00,0.00
1234,5/22/2023,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
1235,5/22/2023,TOMATOES,20913520.27,11161166.49,0.00,4584.36,5255.22
1236,5/22/2023,FLORAL,7748440.13,964632.98,0.00,0.00,0.00
1237,5/22/2023,SANDWICHES AND SALADS,3223438.23,968966.00,0.00,0.00,0.00
1238,5/22/2023,AVOCADOS L2,9391861.36,9029322.06,15085.10,4801.48,4727.70
1239,5/22/2023,DEPT LEVEL SALES,354972.86,225420.07,0.00,0.00,0.00
1240,5/22/2023,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
1241,5/22/2023,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
1242,5/29/2023,MIXED BERRIES,16609905.13,4235718.00,0.00,0.00,0.00
1243,5/29/2023,SANDWICHES AND SALADS,3566755.08,1081435.00,0.00,0.00,0.00
1244,5/29/2023,AVOCADOS L2,9941834.96,9972305.78,15216.74,3874.77,180.00
1245,5/29/2023,STONE FRUIT,3613261.43,1113891.98,0.00,0.00,0.00
1246,5/29/2023,D94 MISC L2,126.04,92.00,0.00,0.00,0.00
1247,5/29/2023,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
1248,5/29/2023,CITRUS,26319325.54,19104543.00,0.00,0.00,201.40
1249,5/29/2023,STRAWBERRIES,19034698.99,6325932.00,0.00,0.00,0.00
1250,5/29/2023,VAV MUSHROOMS DDV,17186853.04,5141967.75,5190.38,2789.99,47495.00
1251,5/29/2023,PACKAGED VEGETABLES,29789634.91,10004122.42,16618.74,91.66,16157.63
1252,5/29/2023,DEPT LEVEL SALES,473549.03,250683.12,0.00,0.00,0.00
1253,5/29/2023,,0.00,0.00,0.00,0.00,1206.12
1254,5/29/2023,TRUCK VEG CHILIS,32209359.37,32492114.01,0.00,0.00,0.00
1255,5/29/2023,COOKING VEGTABLES,32517398.33,17513710.26,0.00,0.00,184.28
1256,5/29/2023,CUT FRUIT,17380349.66,3635484.86,6.36,183.32,1748.67
1257,5/29/2023,GRAPES L2,17481181.91,5605655.33,0.00,225.77,0.00
1258,5/29/2023,TROPICALS,6737659.81,4173868.08,0.00,0.00,0.00
1259,5/29/2023,BANANAS PINEAPPLES,21633533.35,35297114.51,0.00,0.00,0.00
1260,5/29/2023,FLORAL,6549068.85,827245.00,0.00,0.00,0.00
1261,5/29/2023,POTATOES ONIONS GARLIC,36029585.57,13949702.57,0.00,0.00,1438.04
1262,5/29/2023,APPLES PEARS CHERRIES,34495565.03,9798991.79,0.00,0.00,6822.71
1263,5/29/2023,PRODUCE L2,19808.93,7928.00,0.00,0.00,0.00
1264,5/29/2023,TOMATOES,21740271.82,11749472.86,0.00,4465.81,6077.46
1265,5/29/2023,MELONS,16758473.93,3811219.24,0.00,0.00,0.00
1266,5/29/2023,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
1267,6/5/2023,PACKAGED VEGETABLES,29418757.69,9902693.84,15142.90,21.63,20054.10
1268,6/5/2023,CITRUS,23812271.21,18617105.24,0.00,0.00,529.60
1269,6/5/2023,POTATOES ONIONS GARLIC,36097420.19,13800520.89,0.00,0.00,1581.73
1270,6/5/2023,VAV MUSHROOMS DDV,16904158.32,5069954.61,8357.39,3442.68,46557.18
1271,6/5/2023,COOKING VEGTABLES,31864621.74,17125785.42,0.00,0.00,104.96
1272,6/5/2023,DEPT LEVEL SALES,323233.54,187466.28,0.00,0.00,0.00
1273,6/5/2023,APPLES PEARS CHERRIES,34172798.72,9587103.75,0.00,0.00,5517.47
1274,6/5/2023,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
1275,6/5/2023,CUT FRUIT,16937091.07,3593568.79,5.48,43.26,1241.41
1276,6/5/2023,TOMATOES,21059119.41,11319559.10,0.00,3702.53,7536.99
1277,6/5/2023,GRAPES L2,17345099.97,5647228.78,0.00,198.16,0.00
1278,6/5/2023,PRODUCE L2,15349.05,6592.00,0.00,0.00,0.00
1279,6/5/2023,MIXED BERRIES,15791910.90,3985372.00,0.00,0.00,0.00
1280,6/5/2023,MELONS,16857653.09,4025743.91,0.00,0.00,0.00
1281,6/5/2023,SANDWICHES AND SALADS,3504095.12,1061010.00,0.00,0.00,0.00
1282,6/5/2023,STONE FRUIT,7144426.85,2254521.21,0.00,0.00,0.00
1283,6/5/2023,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
1284,6/5/2023,,0.00,0.00,0.00,0.00,1185.99
1285,6/5/2023,TRUCK VEG CHILIS,31406635.92,31442499.33,0.00,0.00,0.00
1286,6/5/2023,BANANAS PINEAPPLES,20794385.20,33970626.97,0.00,0.00,0.00
1287,6/5/2023,STRAWBERRIES,18365740.53,6157300.00,0.00,0.00,0.00
1288,6/5/2023,FLORAL,5685706.77,730531.00,0.00,0.00,0.00
1289,6/5/2023,AVOCADOS L2,9481334.55,9749088.43,286.42,264.66,0.00
1290,6/5/2023,TROPICALS,6606223.06,4191691.55,11323.59,0.00,0.00
1291,6/5/2023,D94 MISC L2,149.33,109.00,0.00,0.00,0.00
1292,6/12/2023,COOKING VEGTABLES,31693230.93,17034972.53,0.00,0.00,92.96
1293,6/12/2023,APPLES PEARS CHERRIES,31904145.47,9057512.70,0.00,0.00,5800.18
1294,6/12/2023,DEPT LEVEL SALES,349714.01,102106.44,0.00,0.00,0.00
1295,6/12/2023,SANDWICHES AND SALADS,3181018.20,964230.00,0.00,0.00,0.00
1296,6/12/2023,D94 MISC L2,139.74,102.00,0.00,0.00,0.00
1297,6/12/2023,PRODUCE L2,14150.34,6301.00,0.00,0.00,0.00
1298,6/12/2023,STONE FRUIT,9205484.22,2935626.41,0.00,0.00,0.00
1299,6/12/2023,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
1300,6/12/2023,FLORAL,6354612.67,809587.00,0.00,0.00,0.00
1301,6/12/2023,AVOCADOS L2,8974263.50,9063556.71,0.00,0.00,0.00
1302,6/12/2023,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
1303,6/12/2023,BANANAS PINEAPPLES,20268252.88,33066492.65,0.00,0.00,0.00
1304,6/12/2023,MELONS,17394792.84,4182007.36,0.00,0.00,0.00
1305,6/12/2023,VAV MUSHROOMS DDV,16738377.47,5014696.91,8321.96,4475.25,45605.45
1306,6/12/2023,TRUCK VEG CHILIS,31394837.00,31919690.75,0.00,0.00,0.00
1307,6/12/2023,GRAPES L2,17961225.39,6488211.90,0.00,187.04,0.00
1308,6/12/2023,TROPICALS,6441032.98,4128856.37,15661.27,0.00,3348.98
1309,6/12/2023,POTATOES ONIONS GARLIC,37972170.49,14057994.20,0.00,0.00,1576.90
1310,6/12/2023,TOMATOES,20619377.10,11174887.17,0.00,3544.87,7425.16
1311,6/12/2023,,0.00,0.00,0.00,0.00,1235.24
1312,6/12/2023,MIXED BERRIES,15247419.84,3837984.85,0.00,0.00,0.00
1313,6/12/2023,CITRUS,21665429.48,17814290.71,0.00,0.00,205.10
1314,6/12/2023,PACKAGED VEGETABLES,28485277.48,9572489.98,8350.38,0.00,20023.43
1315,6/12/2023,CUT FRUIT,16516307.88,3426133.66,4.93,0.00,1443.92
1316,6/12/2023,STRAWBERRIES,16430957.86,5561143.00,0.00,0.00,0.00
1317,6/12/2023,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
1318,6/19/2023,GRAPES L2,15673008.52,6203930.68,0.00,105.08,0.00
1319,6/19/2023,TOMATOES,19944264.41,10871052.62,0.00,3186.80,7618.09
1320,6/19/2023,STONE FRUIT,11465567.11,3742351.85,0.00,0.00,0.00
1321,6/19/2023,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
1322,6/19/2023,TRUCK VEG CHILIS,30749088.06,29660054.54,0.00,0.00,0.00
1323,6/19/2023,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
1324,6/19/2023,,0.00,0.00,0.00,0.00,1877.09
1325,6/19/2023,CITRUS,21966350.54,16983941.76,0.00,0.00,0.00
1326,6/19/2023,TROPICALS,6651532.86,4211318.31,9715.76,0.00,4117.90
1327,6/19/2023,MIXED BERRIES,14571811.08,3714208.00,0.00,0.00,0.00
1328,6/19/2023,AVOCADOS L2,8976412.87,8815689.34,0.00,0.00,0.00
1329,6/19/2023,COOKING VEGTABLES,31212074.18,16750509.72,0.00,0.00,99.38
1330,6/19/2023,APPLES PEARS CHERRIES,29928975.53,9432759.57,0.00,0.00,4475.10
1331,6/19/2023,SANDWICHES AND SALADS,3147076.65,954795.00,0.00,0.00,0.00
1332,6/19/2023,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
1333,6/19/2023,CUT FRUIT,15912264.04,3348881.85,4.78,0.00,1509.29
1334,6/19/2023,DEPT LEVEL SALES,628097.26,143516.49,0.00,0.00,0.00
1335,6/19/2023,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
1336,6/19/2023,PRODUCE L2,15977.87,7565.00,0.00,0.00,0.00
1337,6/19/2023,STRAWBERRIES,16631755.63,5594533.00,0.00,0.00,0.00
1338,6/19/2023,MELONS,19744713.58,4716542.43,0.00,0.00,0.00
1339,6/19/2023,BANANAS PINEAPPLES,19970305.34,32726579.92,0.00,0.00,0.00
1340,6/19/2023,FLORAL,5212164.92,663284.00,0.00,0.00,0.00
1341,6/19/2023,PACKAGED VEGETABLES,28476160.38,9536953.60,5966.93,0.00,20333.13
1342,6/19/2023,POTATOES ONIONS GARLIC,36043718.78,13330379.29,0.00,0.00,1564.54
1343,6/19/2023,VAV MUSHROOMS DDV,16382683.82,4916830.27,9072.46,4393.21,47057.86
1344,6/19/2023,D94 MISC L2,168.51,123.00,0.00,0.00,0.00
1345,6/26/2023,TROPICALS,6818801.24,4296684.45,14034.78,0.00,5271.66
1346,6/26/2023,MIXED BERRIES,15495464.60,3991677.00,0.00,0.00,0.00
1347,6/26/2023,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
1348,6/26/2023,,0.00,0.00,0.00,0.00,4360.45
1349,6/26/2023,SANDWICHES AND SALADS,3011523.01,911353.00,0.00,0.00,0.00
1350,6/26/2023,PRODUCE L2,19786.41,9297.00,0.00,0.00,0.00
1351,6/26/2023,STONE FRUIT,11164638.94,3688584.00,0.00,0.00,0.00
1352,6/26/2023,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
1353,6/26/2023,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
1354,6/26/2023,PACKAGED VEGETABLES,28616455.77,9662111.59,4780.63,0.00,19575.03
1355,6/26/2023,STRAWBERRIES,17420497.80,5743070.00,0.00,0.00,0.00
1356,6/26/2023,TRUCK VEG CHILIS,33215063.94,33127519.10,0.00,0.00,0.00
1357,6/26/2023,D94 MISC L2,120.56,88.00,0.00,0.00,0.00
1358,6/26/2023,TOMATOES,21613703.88,11680220.94,0.00,2677.56,7016.73
1359,6/26/2023,VAV MUSHROOMS DDV,17205812.04,5110271.57,14963.88,5380.78,54265.02
1360,6/26/2023,GRAPES L2,14557432.90,6129155.08,0.00,54.29,0.00
1361,6/26/2023,MELONS,25391031.25,6122637.71,0.00,0.00,0.00
1362,6/26/2023,AVOCADOS L2,9054671.65,8894117.23,0.00,0.00,0.00
1363,6/26/2023,BANANAS PINEAPPLES,20062816.66,32573376.07,0.00,0.00,0.00
1364,6/26/2023,COOKING VEGTABLES,32608992.01,17733088.16,0.00,0.00,97.07
1365,6/26/2023,CITRUS,22356982.26,18308408.68,0.00,0.00,100.00
1366,6/26/2023,POTATOES ONIONS GARLIC,39987290.68,14575014.61,0.00,0.00,1602.82
1367,6/26/2023,CUT FRUIT,16997982.42,3439874.94,3.16,0.00,1884.33
1368,6/26/2023,FLORAL,5193306.94,663711.00,0.00,0.00,0.00
1369,6/26/2023,APPLES PEARS CHERRIES,28798568.99,9573150.01,0.00,0.00,7841.85
1370,6/26/2023,DEPT LEVEL SALES,506236.56,115721.58,0.00,0.00,0.00
1371,7/3/2023,TRUCK VEG CHILIS,33774976.18,33516466.32,0.00,0.00,0.00
1372,7/3/2023,BANANAS PINEAPPLES,20251581.02,33169620.77,0.00,0.00,0.00
1373,7/3/2023,TROPICALS,7216966.19,4608007.18,8174.84,0.00,3761.46
1374,7/3/2023,PRODUCE L2,23597.64,11150.00,0.00,0.00,0.00
1375,7/3/2023,FLORAL,5189447.08,666726.00,0.00,0.00,0.00
1376,7/3/2023,PACKAGED VEGETABLES,29295863.06,9860192.87,1751.04,0.00,16532.89
1377,7/3/2023,STONE FRUIT,11430417.18,3931320.41,0.00,0.00,0.00
1378,7/3/2023,,0.00,0.00,0.00,0.00,2902.02
1379,7/3/2023,GRAPES L2,14867892.31,6417596.53,0.00,0.00,0.00
1380,7/3/2023,SANDWICHES AND SALADS,3116359.00,942347.00,0.00,0.00,0.00
1381,7/3/2023,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
1382,7/3/2023,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
1383,7/3/2023,CITRUS,22762796.18,19018429.73,0.00,0.00,103.20
1384,7/3/2023,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
1385,7/3/2023,DEPT LEVEL SALES,147810.13,35164.68,0.00,0.00,0.00
1386,7/3/2023,MIXED BERRIES,15686346.38,4003555.00,0.00,0.00,0.00
1387,7/3/2023,COOKING VEGTABLES,32092471.51,17706959.25,0.00,0.00,90.32
1388,7/3/2023,MELONS,21854209.52,5282940.43,0.00,0.00,0.00
1389,7/3/2023,D94 MISC L2,131.52,96.00,0.00,0.00,0.00
1390,7/3/2023,AVOCADOS L2,10431514.57,8809181.96,0.00,0.00,0.00
1391,7/3/2023,TOMATOES,21595618.13,11759611.30,0.00,0.00,4631.06
1392,7/3/2023,APPLES PEARS CHERRIES,28889613.15,9669225.36,0.00,0.00,10900.69
1393,7/3/2023,VAV MUSHROOMS DDV,17511247.16,5219345.01,19164.25,6206.92,52037.96
1394,7/3/2023,STRAWBERRIES,17800984.48,5962128.00,0.00,0.00,0.00
1395,7/3/2023,CUT FRUIT,18047757.41,3663800.10,6.81,0.00,1543.13
1396,7/3/2023,POTATOES ONIONS GARLIC,41415126.01,15224634.45,0.00,0.00,1025.89
1397,7/10/2023,,0.00,0.00,0.00,0.00,1373.05
1398,7/10/2023,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
1399,7/10/2023,CITRUS,21642832.93,17854602.03,0.00,0.00,0.00
1400,7/10/2023,STONE FRUIT,12176309.97,4485946.96,0.00,0.00,0.00
1401,7/10/2023,GRAPES L2,12945638.93,6765738.84,0.00,0.00,0.00
1402,7/10/2023,TROPICALS,7080927.63,4481670.77,7933.02,0.00,4744.68
1403,7/10/2023,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
1404,7/10/2023,COOKING VEGTABLES,31104162.73,17144403.11,0.00,0.00,82.14
1405,7/10/2023,SANDWICHES AND SALADS,3294535.48,1078088.00,0.00,0.00,0.00
1406,7/10/2023,APPLES PEARS CHERRIES,29125634.10,9629746.10,0.00,0.00,10813.95
1407,7/10/2023,FLORAL,5234041.50,664993.00,0.00,0.00,0.00
1408,7/10/2023,PRODUCE L2,25744.08,12521.00,0.00,0.00,0.00
1409,7/10/2023,D94 MISC L2,134.26,98.00,0.00,0.00,0.00
1410,7/10/2023,CUT FRUIT,17192749.39,3605167.32,4.91,0.00,1802.33
1411,7/10/2023,TRUCK VEG CHILIS,31161959.38,28592606.10,0.00,0.00,0.00
1412,7/10/2023,MIXED BERRIES,14731238.99,3747618.00,0.00,0.00,0.00
1413,7/10/2023,DEPT LEVEL SALES,380308.00,89181.44,0.00,0.00,0.00
1414,7/10/2023,VAV MUSHROOMS DDV,16707369.26,5021568.40,18946.81,3785.56,42881.80
1415,7/10/2023,TOMATOES,19758124.62,10872745.36,0.00,0.00,3654.34
1416,7/10/2023,PACKAGED VEGETABLES,28946304.28,9728384.46,22.04,34273.89,17787.33
1417,7/10/2023,AVOCADOS L2,10497840.80,8410807.64,0.00,0.00,0.00
1418,7/10/2023,POTATOES ONIONS GARLIC,38697141.16,13909955.69,0.00,0.00,1012.40
1419,7/10/2023,STRAWBERRIES,17164836.97,5206310.00,0.00,0.00,0.00
1420,7/10/2023,MELONS,18134815.32,4418332.65,0.00,0.00,0.00
1421,7/10/2023,BANANAS PINEAPPLES,19704616.25,32598808.86,0.00,0.00,0.00
1422,7/10/2023,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
1423,7/17/2023,TRUCK VEG CHILIS,30130325.73,27578208.33,0.00,0.00,0.00
1424,7/17/2023,BANANAS PINEAPPLES,19425150.81,32067619.31,0.00,0.00,0.00
1425,7/17/2023,PR PRODUCE,0.00,0.00,0.00,0.00,0.00
1426,7/17/2023,MIXED BERRIES,14179747.39,3613147.00,0.00,0.00,0.00
1427,7/17/2023,PACKAGED VEGETABLES,28327266.45,9540969.91,21.46,62189.51,18578.03
1428,7/17/2023,POTATOES ONIONS GARLIC,38121606.91,13610354.39,0.00,0.00,1070.92
1429,7/17/2023,TROPICALS,6844590.91,4339307.93,8054.01,0.00,3600.00
1430,7/17/2023,D94 MISC L2,119.19,87.00,0.00,0.00,0.00
