,week_start_date,L2,L3,O_SALE,O_UNIT,M_ON_DIS_TOTAL_SPEND,M_OFF_DIS_TOTAL_SPEND,M_SEARCH_SPEND,Total
8121,2/12/2024,PACKAGED VEGETABLES,ORGANIC PKG SALADS,4367989.4,1211612,0,0,0,0
8122,2/12/2024,CITRUS,SPECIALTY CITRUS,219301.12,242229.92,0,0,0,0
8123,2/12/2024,DEPT LEVEL SALES,Dept Ring,68208.67,10890.22,0,0,0,0
8124,2/12/2024,FLORAL,ROSES,57691371.65,3824766,0,0,0,0
8125,2/12/2024,TRUCK VEG CHILIS,SQUASH L3,3023893.56,2099145.19,0,0,0,0
8126,2/12/2024,MIXED BERRIES,BLUEBERRIES,9094780.6,1899227,0,0,0,0
8127,2/12/2024,BANANAS PINEAPPLES,BANANAS,17670709.93,31190360.48,0,0,0,0
8128,2/12/2024,POTATOES ONIONS GARLIC,GARLIC,2623224.58,792567.69,0,0,1116.460002,1116.460002
8129,2/12/2024,TOMATOES,TOMATO ORGANICS,598871.79,213935,0,0,0,0
8130,2/12/2024,TOMATOES,TOMATO ROMAS,5985003.41,5035887.71,0,0,0,0
8131,2/12/2024,COOKING VEGTABLES,CELERY,3216931.94,1561650.29,0,0,0,0
8132,2/12/2024,TRUCK VEG CHILIS,CORN,1303835.62,1138314.15,0,0,0,0
8133,2/12/2024,VAV MUSHROOMS DDV,DRESSINGS,1279235.9,277024,0,0,31150.47973,31150.47973
8134,2/12/2024,STRAWBERRIES,LONG STEM STRAWBERRIES,883829.93,126467.44,0,0,0,0
8135,2/12/2024,STONE FRUIT,NECTARINES,675182.89,296398.89,0,0,0,0
8136,2/12/2024,TROPICALS,KIWI,1426657.32,296632.96,0,0,0,0
8137,2/12/2024,STONE FRUIT,PLUOTS,4.94,1,0,0,0,0
8138,2/12/2024,APPLES PEARS CHERRIES,PEARS,1689519.31,737706.65,0,0,0,0
8139,2/12/2024,MELONS,VARIETY MELONS,501257.85,115678,0,0,0,0
8140,2/12/2024,COOKING VEGTABLES,MIXED VEGETABLES,6900239.99,5390613.63,23.65909242,107.0674673,0,130.7265598
8141,2/12/2024,FLORAL,MISC FLORAL,609749.2,56232,0,0,0,0
8142,2/12/2024,APPLES PEARS CHERRIES,CRANBERRIES,1379.4,561,0,0,0,0
8143,2/12/2024,TOMATOES,TOMATO SLICERS,4527300.45,2081424.82,0,0,0,0
8144,2/12/2024,TRUCK VEG CHILIS,CHILIS,2833193.46,1589660.76,0,0,0,0
8145,2/12/2024,TRUCK VEG CHILIS,CABBAGE L3,2494414.72,2821035.05,0,0,0,0
8146,2/12/2024,VAV MUSHROOMS DDV,DIPS PV,3230051.79,834553,0,0,30455.75011,30455.75011
8147,2/12/2024,CITRUS,ORANGES,6750742.01,3024217.94,0,0,0,0
8148,2/12/2024,MIXED BERRIES,ORG MIXED BERRIES,1972992.44,378629,0,0,0,0
8149,2/12/2024,COOKING VEGTABLES,BROCCOLI L3,2632785.04,1467674.58,0,0,0,0
8150,2/12/2024,POTATOES ONIONS GARLIC,POTATOES,18649008.4,5721962.29,0,0,0,0
8151,2/12/2024,MELONS,WATERMELONS,2467443.76,366226.01,0,0,0,0
8152,2/12/2024,TROPICALS,VARIETY TROPICALS,998862.84,348105.21,0,0,0,0
8153,2/12/2024,COOKING VEGTABLES,CAULIFLOWER L3,1169076.24,400876,0,0,0,0
8154,2/12/2024,CUT FRUIT,CUT FRUIT PROCESSED,8955435.55,1552346.37,0,0,1439.760003,1439.760003
8155,2/12/2024,PACKAGED VEGETABLES,HERBS,2201796.57,911858,0,0,7206.840186,7206.840186
8156,2/12/2024,VAV MUSHROOMS DDV,VEGETARIAN,1751031.97,506270,0,0,6786.110009,6786.110009
8157,2/12/2024,STRAWBERRIES,CORE STRAWBERRIES,18255312.9,5541668,0,0,0,0
8158,2/12/2024,TOMATOES,TOMATO TOVS,2075549.09,1046476.36,0,0,0,0
8159,2/12/2024,GRAPES L2,GRAPES,17716029.18,7291323.38,0,0,0,0
8160,2/12/2024,TOMATOES,TOMATO SMALLS,4694244.38,1379294.58,0,0,17500.00007,17500.00007
8161,2/12/2024,FLORAL,CONSUMER BUNCHES,4201187.41,713193,0,0,0,0
8162,2/12/2024,COOKING VEGTABLES,ASPARAGUS L3,2575004.07,665992.24,0,0,0,0
8163,2/12/2024,COOKING VEGTABLES,ORGANIC COOKING VEG,4157726.21,1591949,0,0,0,0
8164,2/12/2024,STRAWBERRIES,ORGANIC STRAWBERRIES,707501.55,143963,0,0,0,0
8165,2/12/2024,TROPICALS,PAPAYAS,912394.66,782499.82,0,0,0,0
8166,2/12/2024,BEVERAGE VEGETARIAN,PREMIUM BEVERAGE,0.00E+00,0.00E+00,0,0,0,0
8167,2/19/2024,TRUCK VEG CHILIS,ORGANIC TRUCK VEG,1393865.77,447389.72,0,0,0,0
8168,2/19/2024,STONE FRUIT,PLUMS,554196.17,224718.44,0,0,0,0
8169,2/19/2024,AVOCADOS L2,AVOCADOS L3,10366324.71,10190914.13,10378.24916,0,9913.150026,20291.39918
8170,2/19/2024,TRUCK VEG CHILIS,CUCUMBERS,6904029.02,6847041.82,0,0,0,0
8171,2/19/2024,COOKING VEGTABLES,ASPARAGUS L3,2510662.21,649766.14,0,0,0,0
8172,2/19/2024,TOMATOES,TOMATO ORGANICS,610920.95,218721.62,0,0,0,0
8173,2/19/2024,CITRUS,MANDARINS,14504936.21,2780031.19,0,0,0,0
8174,2/19/2024,MELONS,PUMPKINS,3721.51,1583,0,0,0,0
8175,2/19/2024,MISC D84 AND 94,MISCELLANEOUS,0.00E+00,0.00E+00,0,0,0,0
8176,2/19/2024,APPLES PEARS CHERRIES,CRANBERRIES,1306.79,478,0,0,0,0
8177,2/19/2024,VAV MUSHROOMS DDV,VEGETARIAN,1814612.9,522678,0,0,6725.810012,6725.810012
8178,2/19/2024,CUT FRUIT,CUT FRUIT PROCESSED,9138200.45,1599906.26,0,0,1199.340003,1199.340003
8179,2/19/2024,POTATOES ONIONS GARLIC,SWEET POTATOES,2661194.34,1690818.79,0,0,0,0
8180,2/19/2024,AVOCADOS L2,ETHNIC ROOTS,489224.35,212119.09,0,0,0,0
8181,2/19/2024,APPLES PEARS CHERRIES,APPLE SEASONAL,20212,7952,0,0,0,0
8182,2/19/2024,COOKING VEGTABLES,LETTUCE,7995429.03,3840172.77,0,0,0,0
8183,2/19/2024,FLORAL,BULBS,453394.86,67514,0,0,0,0
8184,2/19/2024,STONE FRUIT,PEACHES,53115.85,22291.27,0,0,0,0
8185,2/19/2024,APPLES PEARS CHERRIES,CHERRIES,13132.81,2627.35,0,0,0,0
8186,2/19/2024,COOKING VEGTABLES,CELERY,3410975.53,1625481.73,0,0,0,0
8187,2/19/2024,TRUCK VEG CHILIS,CORN,1308363.2,1128700.25,0,0,0,0
8188,2/19/2024,TROPICALS,KIWI,1377844.9,309853,0,0,0,0
8189,2/19/2024,APPLES PEARS CHERRIES,PEARS,1880525.6,827559.88,0,0,0,0
8190,2/19/2024,CITRUS,ORANGES,7198391.89,3276035.35,0,0,0,0
8191,2/19/2024,MELONS,CANTALOUPES,1288791.09,430977.51,0,0,0,0
8192,2/19/2024,PACKAGED VEGETABLES,ORGANIC PKG SALADS,4676123.3,1298197,0,0,0,0
8193,2/19/2024,MIXED BERRIES,BLUEBERRIES,9787091.17,2046354,0,0,0,0
8194,2/19/2024,TROPICALS,VARIETY TROPICALS,1098598,383926.6,0,0,0,0
8195,2/19/2024,MIXED BERRIES,SPECIALTY MIXED BERRIES,15819.43,1869,0,0,0,0
8196,2/19/2024,CITRUS,CAL SEASONAL,1435.88,736,0,0,0,0
8197,2/19/2024,TRUCK VEG CHILIS,GREENS,1636971.47,734158,0,0,0,0
8198,2/19/2024,FLORAL,ROSES,2286738.87,241106,0,0,0,0
8199,2/19/2024,VAV MUSHROOMS DDV,MUSHROOM,4746041.77,1811886,11.10077691,0,0,11.10077691
8200,2/19/2024,FLORAL,MISC FLORAL,30523.49,5426,0,0,0,0
8201,2/19/2024,CITRUS,GRAPEFRUIT,718344.07,377221.64,0,0,0,0
8202,2/19/2024,D94 MISC L2,D94 MISC L3,116.45,85,0,0,0,0
8203,2/19/2024,DEPT LEVEL SALES,Local Items,1570.26,439.92,0,0,0,0
8204,2/19/2024,PROTEIN SNACKS,SNACK NUTS,0.00E+00,0.00E+00,0,0,2041.27006,2041.27006
8205,2/19/2024,TOMATOES,SALAD TOPPINGS,1118377.55,403715,0,0,2737.04,2737.04
8206,2/19/2024,TOMATOES,TOMATO TOVS,2170810.84,1097239.64,0,0,0,0
8207,2/19/2024,COOKING VEGTABLES,ORGANIC COOKING VEG,4475207.42,1712699.42,0,0,0,0
8208,2/19/2024,STONE FRUIT,SPECIALTY STONE FRUIT,21248.33,5169.72,0,0,0,0
8209,2/19/2024,TOMATOES,TOMATO ROMAS,6136385.41,5226054.79,0,0,0,0
8210,2/19/2024,CITRUS,SPECIALTY CITRUS,230810.36,255535.91,0,0,0,0
8211,2/19/2024,SANDWICHES AND SALADS,SALADS,2943713.03,992736,0,0,0,0
8212,2/19/2024,DEPT LEVEL SALES,Dept Ring,54910.35,10739.21,0,0,0,0
8213,2/19/2024,TRUCK VEG CHILIS,SOFT VEGETABLES,1281738.91,704974.94,0,0,0,0
8214,2/19/2024,BANANAS PINEAPPLES,PINEAPPLES,2248300.14,974202.12,0,0,0,0
8215,2/19/2024,FLORAL,CONSUMER BUNCHES,1815085.75,308893,0,0,0,0
8216,2/19/2024,POTATOES ONIONS GARLIC,ONIONS,11744561.81,6715537.96,0,0,0,0
8217,2/19/2024,MIXED BERRIES,ORG MIXED BERRIES,2195677.17,421031,0,0,0,0
8218,2/19/2024,PACKAGED VEGETABLES,HERBS,2245658.18,919419,0,0,8177.240169,8177.240169
8219,2/19/2024,CITRUS,LEMONS,3790700.76,3984483.01,0,0,4325.760025,4325.760025
8220,2/19/2024,TRUCK VEG CHILIS,SQUASH L3,3181242.37,2213791.64,0,0,0,0
8221,2/19/2024,TROPICALS,PAPAYAS,958321.93,834736.24,0,0,0,0
8222,2/19/2024,STRAWBERRIES,ORGANIC STRAWBERRIES,697147.16,146474,0,0,0,0
8223,2/19/2024,POTATOES ONIONS GARLIC,GARLIC,2540123.1,765702.92,0,0,1146.490003,1146.490003
8224,2/19/2024,DEPT LEVEL SALES,GEC Returns & POS Errors,104345.09,38317.2,0,0,0,0
8225,2/19/2024,CUT FRUIT,CUT FRUIT PACKAGED,6100170.42,1859247,0,0,9873.860141,9873.860141
8226,2/19/2024,POTATOES ONIONS GARLIC,POTATOES,18669778.01,5690400.28,0,0,0,0
8227,2/19/2024,TOMATOES,TOMATO SLICERS,4679197.59,2137888.97,0,0,0,0
8228,2/19/2024,TOMATOES,TOMATO SMALLS,5262042.53,1559397.92,0,0,17500.00006,17500.00006
8229,2/19/2024,STONE FRUIT,NECTARINES,759448.93,333992.36,0,0,0,0
8230,2/19/2024,PRODUCE L2,PRODUCE L3,107713.65,49897,0,0,0,0
8231,2/19/2024,MIXED BERRIES,BLACKBERRIES,2403781.69,619897,0,0,0,0
8232,2/19/2024,COOKING VEGTABLES,CARROTS,5009974.91,2870835.92,0,0,0,0
8233,2/19/2024,TROPICALS,MANGOES,931033.16,513320.57,0,0,0,0
8234,2/19/2024,STONE FRUIT,PLUOTS,0.00E+00,0.00E+00,0,0,0,0
8235,2/19/2024,MIXED BERRIES,RASPBERRIES,3493564.18,715522,0,0,0,0
8236,2/19/2024,VAV MUSHROOMS DDV,DIPS PV,3533095.86,909863,0,0,31184.16013,31184.16013
8237,2/19/2024,MELONS,VARIETY MELONS,567342.81,130298,0,0,0,0
8238,2/19/2024,TRUCK VEG CHILIS,CHILIS,2990705.44,1682707.82,0,0,0,0
8239,2/19/2024,COOKING VEGTABLES,BROCCOLI L3,2765689.19,1522033.62,0,0,0,0
8240,2/19/2024,STRAWBERRIES,PREMIUM STRAWBERRIES,441113.06,105933,0,0,0,0
8241,2/19/2024,APPLES PEARS CHERRIES,APPLES,18356968.71,6651819.62,0,0,8054.420069,8054.420069
8242,2/19/2024,MELONS,WATERMELONS,2669430.74,400067.58,0,0,0,0
8243,2/19/2024,TOMATOES,DIPS GLAZES MIXES,616587.39,207237,54.77266294,0,3022.500008,3077.272671
8244,2/19/2024,CITRUS,LIMES,3953871.22,9949252.27,0,0,0,0
8245,2/19/2024,COOKING VEGTABLES,MIXED VEGETABLES,7297680.28,5710452.57,0,103.30521,0,103.30521
8246,2/19/2024,TOMATOES,ETHNIC COOKING,380223.58,139286.07,0,0,786.5600043,786.5600043
8247,2/19/2024,VAV MUSHROOMS DDV,DRESSINGS,1374631.16,297271,0,0,12338.73999,12338.73999
8248,2/19/2024,COOKING VEGTABLES,CAULIFLOWER L3,1230886.31,419771,0,0,0,0
8249,2/19/2024,TRUCK VEG CHILIS,CABBAGE L3,2639700.11,2981323.66,0,0,0,0
8250,2/19/2024,STRAWBERRIES,CORE STRAWBERRIES,14887942.29,4693287,0,0,0,0
8251,2/19/2024,FLORAL,MIXED BOUQUETS,1164221.79,127912,0,0,0,0
8252,2/19/2024,VAV MUSHROOMS DDV,VALUE ADDED VEGETABLES,6016476.26,1851815.58,0,0,0,0
8253,2/19/2024,GRAPES L2,GRAPES,18858011.98,7756201.44,0,0,0,0
8254,2/19/2024,TRUCK VEG CHILIS,BELL PEPPER,9897894.32,6812622.3,0,0,0,0
8255,2/19/2024,BANANAS PINEAPPLES,BANANAS,18525272.93,32705805.87,0,0,0,0
8256,2/19/2024,PACKAGED VEGETABLES,PKG SALADS,23702795.67,8164076.26,25192.169,49687.37212,16641.02012,91520.56125
8257,2/19/2024,STRAWBERRIES,LONG STEM STRAWBERRIES,233637.48,34577,0,0,0,0
8258,2/26/2024,CITRUS,ORANGES,7450404.03,3233760.2,0,0,0,0
8259,2/26/2024,TRUCK VEG CHILIS,CABBAGE L3,2887237.71,3273030.36,0,0,0,0
8260,2/26/2024,MIXED BERRIES,ORG MIXED BERRIES,2322175.07,446172,0,0,0,0
8261,2/26/2024,BANANAS PINEAPPLES,BANANAS,18765090.05,33078266.66,0,0,0,0
8262,2/26/2024,TRUCK VEG CHILIS,ORGANIC TRUCK VEG,1401769.03,449869.98,0,0,0,0
8263,2/26/2024,VAV MUSHROOMS DDV,DIPS PV,3570572.88,919199,0,0,25550.50011,25550.50011
8264,2/26/2024,MELONS,VARIETY MELONS,602218.55,140169.86,0,0,0,0
8265,2/26/2024,STONE FRUIT,PLUMS,742827.42,300492.09,0,0,0,0
8266,2/26/2024,TRUCK VEG CHILIS,SOFT VEGETABLES,1285462.71,702553.11,0,0,0,0
8267,2/26/2024,DEPT LEVEL SALES,Dept Ring,58549.1,12031.29,0,0,0,0
8268,2/26/2024,PROTEIN SNACKS,SNACK NUTS,0.00E+00,0.00E+00,0,0,2114.89005,2114.89005
8269,2/26/2024,VAV MUSHROOMS DDV,DRESSINGS,1394264.64,301539,0,0,13746.70998,13746.70998
8270,2/26/2024,COOKING VEGTABLES,MIXED VEGETABLES,7359765.75,5768940.28,0,51.99529621,0,51.99529621
8271,2/26/2024,POTATOES ONIONS GARLIC,POTATOES,19220495.02,5814778.86,0,0,0,0
8272,2/26/2024,CUT FRUIT,CUT FRUIT PROCESSED,9425048.74,1658067,0,0,1219.710002,1219.710002
8273,2/26/2024,COOKING VEGTABLES,CELERY,3430667.14,1639072,0,0,0,0
8274,2/26/2024,MELONS,CANTALOUPES,1221108.73,407957.7,0,0,0,0
8275,2/26/2024,COOKING VEGTABLES,CARROTS,5042943.79,2893465.13,0,0,0,0
8276,2/26/2024,VAV MUSHROOMS DDV,MUSHROOM,4781666.66,1826714.39,11.09884097,0,0,11.09884097
8277,2/26/2024,FLORAL,MISC FLORAL,35421.4,5613,0,0,0,0
8278,2/26/2024,MIXED BERRIES,SPECIALTY MIXED BERRIES,13714.4,1620,0,0,0,0
8279,2/26/2024,GRAPES L2,GRAPES,18904504.82,7761135.07,0,0,0,0
8280,2/26/2024,APPLES PEARS CHERRIES,APPLE SEASONAL,13650.89,6610,0,0,0,0
8281,2/26/2024,TRUCK VEG CHILIS,CORN,1400580.27,1206680.82,0,0,0,0
8282,2/26/2024,FLORAL,ROSES,2538178.76,280280,0,0,0,0
8283,2/26/2024,CITRUS,LIMES,4001730.23,10329617.93,0,0,0,0
8284,2/26/2024,TOMATOES,TOMATO SMALLS,5344889.47,1589911.89,0,0,17500.00006,17500.00006
8285,2/26/2024,STRAWBERRIES,ORGANIC STRAWBERRIES,555940.3,112683,0,0,0,0
8286,2/26/2024,TOMATOES,TOMATO ORGANICS,645230.97,232627.6,0,0,0,0
8287,2/26/2024,STONE FRUIT,PLUOTS,19.76,4,0,0,0,0
8288,2/26/2024,TRUCK VEG CHILIS,CUCUMBERS,6836580.6,6754507.04,0,0,0,0
8289,2/26/2024,MISC D84 AND 94,MISCELLANEOUS,0.00E+00,0.00E+00,0,0,0,0
8290,2/26/2024,COOKING VEGTABLES,LETTUCE,8095508.36,3899629.48,0,0,0,0
8291,2/26/2024,AVOCADOS L2,ETHNIC ROOTS,504981.38,216738.43,0,0,0,0
8292,2/26/2024,PACKAGED VEGETABLES,ORGANIC PKG SALADS,4697624.62,1306287,0,0,0,0
8293,2/26/2024,FLORAL,BULBS,472436.2,69753,0,0,0,0
8294,2/26/2024,TOMATOES,SALAD TOPPINGS,1165215.66,420333,0,0,1808.429997,1808.429997
8295,2/26/2024,PRODUCE L2,PRODUCE L3,158075.05,106111,0,0,0,0
8296,2/26/2024,APPLES PEARS CHERRIES,CRANBERRIES,1500.2,537,0,0,0,0
8297,2/26/2024,VEGETABLES - D84,CBS MIXES CORSAGES,0.00E+00,0.00E+00,0,0,0,0
8298,2/26/2024,BANANAS PINEAPPLES,PINEAPPLES,2307718.15,996401.11,0,0,0,0
8299,2/26/2024,APPLES PEARS CHERRIES,CHERRIES,12235.86,2457.43,0,0,0,0
8300,2/26/2024,VAV MUSHROOMS DDV,VEGETARIAN,1838823.62,525291,0,0,6947.15002,6947.15002
8301,2/26/2024,POTATOES ONIONS GARLIC,SWEET POTATOES,2693233.51,1722170.91,0,0,0,0
8302,2/26/2024,TOMATOES,DIPS GLAZES MIXES,597452.38,193092,54.72842762,0,3294.050011,3348.778439
8303,2/26/2024,AVOCADOS L2,AVOCADOS L3,10580663.1,10221533.78,14630.50526,0,3571.000095,18201.50535
8304,2/26/2024,TRUCK VEG CHILIS,GREENS,1703920.11,767578.8,0,0,0,0
8305,2/26/2024,DEPT LEVEL SALES,Local Items,2695.28,853.37,0,0,0,0
8306,2/26/2024,DEPT LEVEL SALES,GEC Returns & POS Errors,115533.65,46773.21,0,0,0,0
8307,2/26/2024,APPLES PEARS CHERRIES,APPLES,18560676.43,6687060.24,0,0,10297.80989,10297.80989
8308,2/26/2024,TRUCK VEG CHILIS,BELL PEPPER,10107606.74,6970398.26,0,0,0,0
8309,2/26/2024,TOMATOES,TOMATO SLICERS,4800536.27,2198113.41,0,0,0,0
8310,2/26/2024,TRUCK VEG CHILIS,CHILIS,3032206.22,1708005.35,0,0,0,0
8311,2/26/2024,TRUCK VEG CHILIS,SQUASH L3,3173711.46,2207460.63,0,0,0,0
8312,2/26/2024,TROPICALS,VARIETY TROPICALS,1209544.59,415462.4,0,0,0,0
8313,2/26/2024,TOMATOES,ETHNIC COOKING,398285.74,146876,0,0,682.4700038,682.4700038
8314,2/26/2024,CITRUS,SPECIALTY CITRUS,235139.39,257536.18,0,0,0,0
8315,2/26/2024,SANDWICHES AND SALADS,SALADS,3045310.58,1027436,0,0,0,0
8316,2/26/2024,TOMATOES,TOMATO TOVS,2256371.08,1141175.99,0,0,0,0
8317,2/26/2024,DRIED FRUIT NUTS SNACKS,DRIED FRUIT,0.00E+00,0.00E+00,0,0,0,0
8318,2/26/2024,MIXED BERRIES,BLACKBERRIES,2441164.96,625672,0,0,0,0
8319,2/26/2024,VAV MUSHROOMS DDV,VALUE ADDED VEGETABLES,6086004.91,1876719.73,0,0,0,0
8320,2/26/2024,MELONS,WATERMELONS,2628859.01,398170.31,0,0,0,0
8321,2/26/2024,APPLES PEARS CHERRIES,PEARS,1721031.97,735750.65,0,0,0,0
8322,2/26/2024,MELONS,PUMPKINS,4642.55,1929,0,0,0,0
8323,2/26/2024,CITRUS,GRAPEFRUIT,684058.2,373587.42,0,0,0,0
8324,2/26/2024,COOKING VEGTABLES,ORGANIC COOKING VEG,4448523.04,1706622,0,0,0,0
8325,2/26/2024,CITRUS,CAL SEASONAL,1804.27,912.73,0,0,0,0
8326,2/26/2024,COOKING VEGTABLES,CAULIFLOWER L3,1204592.06,410927.72,0,0,0,0
8327,2/26/2024,TOMATOES,TOMATO ROMAS,5988381.15,5115897.93,0,0,0,0
8328,2/26/2024,STRAWBERRIES,PREMIUM STRAWBERRIES,435830.88,96840,0,0,0,0
8329,2/26/2024,POTATOES ONIONS GARLIC,GARLIC,2617479.6,791837.01,0,0,1061.590004,1061.590004
8330,2/26/2024,D94 MISC L2,D94 MISC L3,134.26,98,0,0,0,0
8331,2/26/2024,MIXED BERRIES,BLUEBERRIES,9915578.84,2077094,0,0,0,0
8332,2/26/2024,FLORAL,CONSUMER BUNCHES,1853111.15,321911,0,0,0,0
8333,2/26/2024,PACKAGED VEGETABLES,HERBS,2250562.86,918036,0,0,4600.170088,4600.170088
8334,2/26/2024,FLORAL,MIXED BOUQUETS,1184210.57,127107,0,0,0,0
8335,2/26/2024,PACKAGED VEGETABLES,PKG SALADS,24022744.97,8260734.24,21085.051,47329.70391,19371.78015,87786.53506
8336,2/26/2024,POTATOES ONIONS GARLIC,ONIONS,11949858.71,6832907.05,0,0,0,0
8337,2/26/2024,TROPICALS,KIWI,1327897.65,302975.96,0,0,0,0
8338,2/26/2024,COOKING VEGTABLES,ASPARAGUS L3,2505005.16,648872.97,0,0,0,0
8339,2/26/2024,MIXED BERRIES,RASPBERRIES,3415691.84,694804,0,0,0,0
8340,2/26/2024,CITRUS,LEMONS,3854289.36,4045630.04,0,0,4299.080026,4299.080026
8341,2/26/2024,CUT FRUIT,CUT FRUIT PACKAGED,6188830.95,1891012,0,0,9951.690157,9951.690157
8342,2/26/2024,STONE FRUIT,NECTARINES,861987.98,379685.65,0,0,0,0
8343,2/26/2024,TROPICALS,MANGOES,1427661.55,794486.96,0,0,0,0
8344,2/26/2024,STONE FRUIT,PEACHES,61821.55,25982.7,0,0,0,0
8345,2/26/2024,STRAWBERRIES,CORE STRAWBERRIES,16003484.59,4623325,0,0,0,0
8346,2/26/2024,CITRUS,MANDARINS,14740163.98,2957457.19,0,0,0,0
8347,2/26/2024,STONE FRUIT,SPECIALTY STONE FRUIT,33083.57,8107.89,0,0,0,0
8348,2/26/2024,TROPICALS,PAPAYAS,979650.19,850193.94,0,0,0,0
8349,2/26/2024,COOKING VEGTABLES,BROCCOLI L3,2801200.79,1541549.43,0,0,0,0
8350,2/26/2024,STRAWBERRIES,LONG STEM STRAWBERRIES,271374.89,36315,0,0,0,0
8351,3/4/2024,STRAWBERRIES,PREMIUM STRAWBERRIES,433786.32,97064,0,0,0,0
8352,3/4/2024,POTATOES ONIONS GARLIC,SWEET POTATOES,2600675.02,1641210.34,0,0,0,0
8353,3/4/2024,VAV MUSHROOMS DDV,VEGETARIAN,1867827.95,535069,0,0,6858.370027,6858.370027
8354,3/4/2024,VAV MUSHROOMS DDV,MUSHROOM,4765948.48,1816788.46,3.174072127,0,0,3.174072127
8355,3/4/2024,PACKAGED VEGETABLES,ORGANIC PKG SALADS,4614944.17,1279897,0,0,0,0
8356,3/4/2024,COOKING VEGTABLES,BROCCOLI L3,2706611.96,1487176.07,0,0,0,0
8357,3/4/2024,COOKING VEGTABLES,CELERY,3350037.54,1603263,0,0,0,0
8358,3/4/2024,TOMATOES,TOMATO TOVS,2204490.66,1112693.67,0,0,0,0
8359,3/4/2024,STONE FRUIT,SPECIALTY STONE FRUIT,40220.18,9977.63,0,0,0,0
8360,3/4/2024,PROTEIN SNACKS,SNACK NUTS,0.00E+00,0.00E+00,0,0,986.2900293,986.2900293
8361,3/4/2024,APPLES PEARS CHERRIES,APPLE SEASONAL,12675.71,6299,0,0,0,0
8362,3/4/2024,CITRUS,ORANGES,7274508.55,3164692.19,0,0,0,0
8363,3/4/2024,MIXED BERRIES,BLUEBERRIES,10047058.75,1954826,0,0,0,0
8364,3/4/2024,TOMATOES,TOMATO SLICERS,4910830,2242620.61,0,0,0,0
8365,3/4/2024,TRUCK VEG CHILIS,SQUASH L3,3213703.64,2235189.86,0,0,0,0
8366,3/4/2024,MELONS,PUMPKINS,4456.04,2176,0,0,0,0
8367,3/4/2024,STONE FRUIT,PLUMS,879585.41,355547.58,0,0,0,0
8368,3/4/2024,TOMATOES,DIPS GLAZES MIXES,641470.65,190698,54.73128266,0,3906.740031,3961.471313
8369,3/4/2024,TRUCK VEG CHILIS,CORN,1492719.59,1337908.05,0,0,0,0
8370,3/4/2024,DEPT LEVEL SALES,Dept Ring,53592.6,10683.31,0,0,0,0
8371,3/4/2024,DEPT LEVEL SALES,Local Items,3402.51,943.52,0,0,0,0
8372,3/4/2024,VEGETABLES - D84,CBS MIXES CORSAGES,0.00E+00,0.00E+00,0,0,0,0
8373,3/4/2024,PRODUCE L2,PRODUCE L3,153908.63,100257,0,0,0,0
8374,3/4/2024,FLORAL,MIXED BOUQUETS,1337627.56,141602,0,0,0,0
8375,3/4/2024,BANANAS PINEAPPLES,BANANAS,18867427.95,33280679.75,0,0,0,0
8376,3/4/2024,COOKING VEGTABLES,CAULIFLOWER L3,1221367.41,416626,0,0,0,0
8377,3/4/2024,TRUCK VEG CHILIS,ORGANIC TRUCK VEG,1404299.78,449968.44,0,0,0,0
8378,3/4/2024,GRAPES L2,GRAPES,19169912.03,7808626.96,0,0,0,0
8379,3/4/2024,COOKING VEGTABLES,ASPARAGUS L3,2607257.48,678045.69,0,0,0,0
8380,3/4/2024,TROPICALS,VARIETY TROPICALS,1213682.13,418309.09,0,0,0,0
8381,3/4/2024,STRAWBERRIES,CORE STRAWBERRIES,16166305.09,4607587,0,0,0,0
8382,3/4/2024,AVOCADOS L2,AVOCADOS L3,10866437.22,10454509.77,15404.21472,0,3500.000088,18904.2148
8383,3/4/2024,STRAWBERRIES,ORGANIC STRAWBERRIES,1346678.88,274022,0,0,0,0
8384,3/4/2024,COOKING VEGTABLES,LETTUCE,8284260.61,3952756.78,0,0,0,0
8385,3/4/2024,TOMATOES,TOMATO ORGANICS,640128.07,229880.22,0,0,0,0
8386,3/4/2024,MIXED BERRIES,BLACKBERRIES,2669082.12,652274,0,0,0,0
8387,3/4/2024,TOMATOES,SALAD TOPPINGS,1173870.88,422009,0,0,2158.229999,2158.229999
8388,3/4/2024,COOKING VEGTABLES,CARROTS,5010955.39,2888276.89,0,0,0,0
8389,3/4/2024,DEPT LEVEL SALES,GEC Returns & POS Errors,63839.08,22284.18,0,0,0,0
8390,3/4/2024,FLORAL,CONSUMER BUNCHES,2042306.27,355137,0,0,0,0
8391,3/4/2024,APPLES PEARS CHERRIES,PEARS,1738172.42,693979.03,0,0,0,0
8392,3/4/2024,TRUCK VEG CHILIS,SOFT VEGETABLES,1340140.58,722619.16,0,0,0,0
8393,3/4/2024,FLORAL,MISC FLORAL,50283.19,8547,0,0,0,0
8394,3/4/2024,TROPICALS,MANGOES,2355817.88,1299820.53,0,0,0,0
8395,3/4/2024,TRUCK VEG CHILIS,BELL PEPPER,10183894.81,7020233.7,0,0,0,0
8396,3/4/2024,BANANAS PINEAPPLES,PINEAPPLES,2363992.91,1135847.31,0,0,0,0
8397,3/4/2024,MISC D84 AND 94,MISCELLANEOUS,0.00E+00,0.00E+00,0,0,0,0
