INDEX,O_SALE,O_UNIT,O_SALE_STORE,O_SALE_OG,O_SALE_DOTCOM,O_SALE_ONLINE,O_UNIT_STORE,O_UNIT_OG,O_UNIT_DOTCOM,O_UNIT_ONLINE,M_ON_DIS_HPLO_IMP,M_ON_DIS_HPLO_SPEND,M_ON_DIS_APP_HPLO_IMP,M_ON_DIS_APP_HPLO_SPEND,M_ON_DIS_HP_IMP,M_ON_DIS_HP_SPEND,M_ON_DIS_ROS_IMP,M_ON_DIS_ROS_SPEND,M_ON_DIS_CATTO_IMP,M_ON_DIS_CATTO_SPEND,M_ON_DIS_HPTO_IMP,M_ON_DIS_HPTO_SPEND,M_ON_DIS_HPGTO_IMP,M_ON_DIS_HPGTO_SPEND,M_ON_DIS_AT_IMP,M_ON_DIS_AT_SPEND,M_ON_DIS_KW_IMP,M_ON_DIS_KW_SPEND,M_ON_DIS_CT_IMP,M_ON_DIS_CT_SPEND,M_SP_AB_IMP,M_SP_AB_CLK,M_SP_AB_SPEND,M_SP_KWB_IMP,M_SP_KWB_CLK,M_SP_KWB_SPEND,M_SV_IMP,M_SV_CLK,M_SV_SPEND,M_SBA_IMP,M_SBA_CLK,M_SBA_SPEND,M_SEARCH_IMP,M_SEARCH_CLK,M_SEARCH_SPEND,M_OFF_DIS_FB_IMP,M_OFF_DIS_FB_SPEND,M_OFF_DIS_WN_WITHOUTCTV_IMP,M_OFF_DIS_WN_WITHOUTCTV_SPEND,M_OFF_DIS_DSP_CTV_IMP,M_OFF_DIS_DSP_CTV_SPEND,M_OFF_DIS_PIN_IMP,M_OFF_DIS_PIN_SPEND,M_ON_DIS_TOTAL_IMP,M_ON_DIS_TOTAL_SPEND,M_OFF_DIS_TOTAL_IMP,M_OFF_DIS_TOTAL_SPEND,M_ON_DIS_TOTAL_HPLO_IMP,M_ON_DIS_TOTAL_HPLO_SPEND,PRICE,PRICE_ONLINE,RATE_M_SP_AB,RATE_M_SP_KWB,RATE_M_SBA,RATE_M_SV,RATE_M_ON_DIS_AT,RATE_M_ON_DIS_CT,RATE_M_ON_DIS_CATTO,RATE_M_ON_DIS_KW,RATE_M_ON_DIS_ROS,RATE_M_ON_DIS_TOTAL_HPLO,RATE_M_ON_DIS_HPGTO,RATE_M_ON_DIS_HPTO,RATE_M_ON_DIS_HP,RATE_M_OFF_DIS_WN_WITHOUTCTV,RATE_M_OFF_DIS_DSP_CTV,RATE_M_OFF_DIS_FB,RATE_M_OFF_DIS_PIN
2025-06-14,1258191.29,72001.0,1114445.1500000001,81693.18,62052.96000000001,143746.14,68155.0,2101.0,1745.0,3846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11669688.0,29454.545454544,360179.45454545453,4452.4190296609995,143779.3974844654,1888.1201153490001,236717.65706119203,2950.680402546,305656.0,896.0,1242.289999651,471336.0,2154.0,2789.7300033270003,0.0,0.0,0.0,207395.0,142.0,80.95999949200001,984387.0,3192.0,4112.980002470001,0.0,0.0,1433635.727272727,3852.794840426,317952.4090909091,9199.815166969,0.0,0.0,12410364.509091113,38745.7650021,1751588.1363636362,13052.610007394998,0.0,0.0,536.354666577049,645.9808191960107,3.038203178508981,3.788447915262964,1.1320294983177832,0.0,0.024711564891154676,0.031437089854882194,0.0,0.0456496911511286,0.0,0.0,0.0025240216751762344,0.0,0.0,0.005361998199616994,0.05981517384404435,0.0,0.0
2025-06-15,1036841.79,56654.0,900117.8800000001,73907.17000000001,62816.740000000005,136723.91,53031.0,1940.0,1683.0,3623.0,0.0,0.0,3523420.363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984175.2727272727,0.0,355620.31818181823,4550.620940169,130873.22935958707,1909.4744242829997,235641.6157460868,2904.547092874,312728.0,940.0,1218.30000031,480244.0,2050.0,2762.5500031050005,0.0,0.0,0.0,192329.0,314.0,72.09999932299999,985301.0,3304.0,4052.9500027380004,0.0,0.0,1395610.5909090908,3728.004101162,288407.0,8309.791423387,0.0,0.0,6229730.799651128,9364.642457326001,1684017.5909090908,12037.795524549,3523420.363636364,0.0,544.689710542307,673.1126297841778,2.8914836178949495,3.3491131110040477,0.6558184959717799,0.0,0.02561091292564671,0.031488177274656415,0.0,0.04803260432494118,0.0,0.0,0.0,0.0,0.0,0.00533132936758624,0.06014907168680983,0.0,0.0
2025-06-16,652957.3200000001,38939.0,545217.11,44554.75,63185.460000000014,107740.21,36035.0,1210.0,1694.0,2904.0,0.0,0.0,822559.2727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284164.7727272727,3722.046220777,113654.59277189669,1744.3320644640003,183826.34384697062,2300.552166766,327891.0,977.0,1226.810000624,424809.0,1624.0,2389.070002196,0.0,0.0,0.0,184978.0,120.0,83.119998805,937678.0,2721.0,3699.000001625,0.0,0.0,1347303.6272727272,3614.0333603869994,244604.36363636365,6880.846607968,0.0,0.0,1404204.9820734127,7766.930452007,1591907.9909090907,10494.879968355,822559.2727272727,0.0,548.9474046835693,692.778746889191,3.103113950579393,3.9710805182405227,1.3853333134166665,0.0,0.02618434331487897,0.03177040990183552,0.0,0.048879009640388785,0.0,0.0,0.0,0.0,0.0,0.005355046508070491,0.028130514540604345,0.0,0.0
2025-06-17,637384.01,38086.0,532186.7300000001,41977.6,63219.68000000001,105197.28,35230.0,1150.0,1706.0,2856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273403.0909090909,3563.8017498929994,101909.11191550925,1563.1415624200001,160228.6908962639,2047.461413691,325037.0,915.0,1297.910000291,395408.0,1408.0,2156.43000211,0.0,0.0,0.0,168257.0,130.0,107.18999897399999,888702.0,2453.0,3561.5300013749993,0.0,0.0,1366309.709090909,3708.542421952,266120.7272727273,7491.151231648,0.0,0.0,535540.8937208641,7174.404726004001,1632430.4363636365,11199.6936536,0.0,0.0,543.946690757789,665.8104991369411,3.335687112323395,4.024084185473479,1.6482922044193546,0.0,0.026128804414925752,0.032334626972160774,0.0,0.048488697005165664,0.0,0.0,0.0,0.0,0.0,0.00541814953432446,0.028149446713223798,0.0,0.0
2025-06-18,719626.9299999999,42262.0,592901.1000000001,46266.840000000004,80458.99,126725.83000000002,39106.0,1270.0,1886.0,3156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231008.40909090906,3016.933015937,87899.56091413728,1316.07467229,151425.5704708365,1893.7689728100002,333825.0,882.0,1095.5700041680002,414903.0,1463.0,2131.4299989730002,0.0,0.0,0.0,95264.0,101.0,66.719999486,843992.0,2446.0,3293.720002627,0.0,0.0,1286156.4,3513.679364523,223712.0,6314.585352512,0.0,0.0,470333.5404758828,6226.776661037,1509868.4,9828.264717035001,0.0,0.0,540.2242787370733,705.5058951168419,2.7505860896563643,3.550276809203547,1.3691317720705427,0.0,0.026179145571340497,0.03418228869100978,0.0,0.04826618345358978,0.0,0.0,0.0,0.0,0.0,0.005458413258974212,0.028226404272064083,0.0,0.0
2025-06-19,761732.7100000001,44653.0,628194.22,49261.39000000001,84277.10000000002,133538.49000000002,41437.0,1342.0,1874.0,3216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347279.5454545454,4267.802856808999,109146.81997526104,1610.7001218469998,158759.7369584983,2024.040467652,324859.0,954.0,1119.7500004489998,407252.0,1506.0,2156.03000076,0.0,0.0,0.0,86525.0,94.0,77.609999289,818636.0,2554.0,3353.3900004979996,0.0,0.0,1272873.7818181817,3446.3360513029997,223685.09090909094,6309.890936272,0.0,0.0,615186.1023883048,7902.543446308,1496558.8727272726,9756.226987574999,0.0,0.0,540.7326107005173,720.439206110214,2.6470868226648894,3.782553629612091,1.7310810578635136,0.0,0.024469504048174242,0.03364949554859241,0.0,0.048184643977488104,0.0,0.0,0.0,0.0,0.0,0.005412458689046281,0.028208813160625158,0.0,0.0
2025-06-20,865966.8500000001,55572.0,741767.5000000001,54229.68000000001,69969.67000000001,124199.35,52417.0,1465.0,1690.0,3155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292614.54545454547,3584.81872058,100149.81652891048,1533.267439156,162186.36599848943,1982.331704751,347356.0,995.0,1269.4300022090001,478030.0,1491.0,2114.4800031010004,0.0,0.0,0.0,96467.0,66.0,48.799999824,921853.0,2552.0,3432.7100051340003,0.0,0.0,1339934.3181818184,3486.992696835,220656.0,6146.885817424,0.0,0.0,554950.7279819454,7100.417864487001,1560590.3181818184,9633.878514259,0.0,0.0,532.1072267118745,632.2584695749299,2.7780677483369365,3.6672427102253686,1.3728627403764706,0.0,0.024375731942634746,0.032744224041600635,0.0,0.04876199016392307,0.0,0.0,0.0,0.0,0.0,0.005207707030271191,0.027857324602204338,0.0,0.0
2025-06-21,950094.74,59003.0,818957.29,54805.94,76331.51000000001,131137.45,55617.0,1493.0,1893.0,3386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327013.4090909091,4204.252910639,130444.92738671269,2045.277660302,181154.56048794484,2229.389488604,344694.0,1039.0,1320.270008728,450598.0,1610.0,2300.2300007480003,0.0,0.0,0.0,54317.0,48.0,36.269999796,849609.0,2697.0,3656.7700092720006,0.0,0.0,971584.1363636364,2530.171089631,236844.36363636365,6462.693689592,0.0,0.0,638612.8969655667,8478.920059545,1208428.5,8992.864779223,0.0,0.0,577.2177244502311,676.5057228673518,2.714767265266609,4.2581808731192865,1.2610638254468085,0.0,0.025901643860022312,0.032890785398272525,0.0,0.049641185727395544,0.0,0.0,0.0,0.0,0.0,0.005223343691245571,0.027286668723577583,0.0,0.0
2025-06-22,800550.13,47268.0,695579.9400000001,44433.67,60536.520000000004,104970.19,44374.0,1233.0,1661.0,2894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315976.36363636365,4091.893054751,117789.38666367721,1913.0196325030001,143181.71217568847,1824.806610006,336252.0,969.0,1218.580007261,441768.0,1660.0,2599.130000724,0.0,0.0,0.0,61116.0,53.0,48.190000114,839136.0,2682.0,3865.900008099,0.0,0.0,1048105.4545454545,2732.604885409,240146.18181818182,6485.32009036,0.0,0.0,576947.4624757293,7829.71929726,1288251.6363636362,9217.924975769,0.0,0.0,531.4628166035437,639.0403833550116,2.7034545196865216,4.125975809425032,1.4171153868076924,0.0,0.02596204280220711,0.033650519228829695,0.0,0.04996519683235215,0.0,0.0,0.0,0.0,0.0,0.00522980876169879,0.027005718105774967,0.0,0.0
2025-06-23,599037.77,37466.0,491449.47000000003,37333.08,70255.22,107588.30000000002,34663.0,1033.0,1770.0,2803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106686.45454545454,1069.508542597,80703.326687164,1196.951810659,143592.35877522826,1828.9840554549999,343780.0,919.0,1229.320001647,443148.0,1675.0,2459.7600023020004,0.0,0.0,0.0,97693.0,82.0,63.749999630000005,884621.0,2676.0,3752.8300035790007,0.0,0.0,707684.0454545454,2186.588264596,246162.9090909091,6634.049298032,0.0,0.0,330982.14000784676,4095.4444087109996,953846.9545454546,8820.637562627999,0.0,0.0,500.0933948605958,642.8689685721611,2.866593008629859,3.491108339964391,1.430794604238384,0.0,0.02011637264264477,0.03290306713020375,0.0,0.04811063641346794,0.0,0.0,0.0,0.0,0.0,0.006198349208814435,0.026949833029402553,0.0,0.0
2025-06-24,570679.8500000001,35300.0,472070.77,37572.71,61036.37,98609.08000000002,32738.000000000004,1026.0,1536.0,2562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316815.77272727276,4430.584033698,83623.2781442725,1274.6025162330002,133335.95060957375,1680.4438436179998,405701.0,1125.0,1747.850001124,439340.0,1803.0,2556.130003664001,0.0,0.0,0.0,136093.0,87.0,81.439999518,981134.0,3015.0,4385.420004306001,89978.9090909091,414.696969696,486940.5454545454,2743.16226351,253558.54545454547,6835.047478592,0.0,0.0,533775.001481119,7385.6303935490005,830478.0,9992.906711798,0.0,0.0,553.8448432475053,714.3626852994911,3.0776784998141293,3.305722580029771,1.6281677328483868,0.0,0.02726932229591341,0.032692676995345706,0.0,0.04870946135093695,0.0,0.0,0.0,0.0,0.0,0.011286237778961861,0.026956486385970747,0.004608824155414197,0.0
2025-06-25,641039.83,39296.0,522295.60000000003,39874.26000000001,78869.97000000002,118744.23000000001,36316.0,1091.0,1889.0,2980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272970.2727272727,3727.8300871300003,107876.39569028009,1609.048100067,214076.4907042074,2542.3250729250003,330827.0,957.0,1550.2699976769998,1082785.0,3192.0,4762.220007322,0.0,0.0,0.0,171116.0,95.0,73.379999747,1584728.0,4244.0,6385.870004746001,195285.09090909094,903.24242424,422579.90909090906,2375.995673683,249643.63636363635,6551.153550496,0.0,0.0,594923.1591217602,7879.203260121998,867508.6363636362,9830.391648419001,0.0,0.0,524.6362794953367,610.423186923918,3.100948144580086,4.071873812071757,1.4837719247105263,0.0,0.027171970673811024,0.030941920109561944,0.0,0.04824550326120497,0.0,0.0,0.0,0.0,0.0,0.011233606118193691,0.026242021010114785,0.004625250294506492,0.0
2025-06-26,900804.0700000001,43831.0,702349.06,81530.76000000001,116924.25,198455.01,39789.0,1713.0,2329.0,4042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50590.0,800.0,0.0,0.0,0.0,0.0,313820.0,3942.147000009,90596.89459676012,1351.080394697,157762.6187079276,2114.2895295,280001.0,1782.0,1661.0999959289998,386949.0,2695.0,2888.1500016050004,0.0,0.0,0.0,133390.0,116.0,74.72999959,800340.0,4593.0,4623.979997123999,234669.09090909088,1062.060606056,565109.1090909091,3276.5538542249997,227761.45454545453,5874.480576744,0.0,0.0,612769.5133046878,8207.516924206,1027539.6545454545,10213.095037025,0.0,0.0,541.1191860675132,658.1246493759501,1.790149605780406,3.2444791764900325,1.3171078368382354,0.0,0.036802077001713965,0.034876678822413174,0.015813401858074717,0.05977573990565151,0.0,0.0,0.0,0.0,0.0,0.017293871829425166,0.025792250881378286,0.004525779692338923,0.0
2025-06-27,932937.4600000001,55143.0,795264.2300000001,57400.6,80272.63,137673.23,51990.0,1350.0,1803.0,3153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49884.8,800.0,0.0,0.0,0.0,0.0,293491.60909090907,3841.384609428,68656.71371176616,1026.039079733,97051.20797655625,1340.1079626550002,293059.0,1033.0,1311.510000492,263733.0,1826.0,2184.1800020970004,0.0,0.0,0.0,121558.0,86.0,57.169999951,678350.0,2945.0,3552.86000254,238493.0909090909,994.626262624,549729.8090909091,3379.494059566,265602.90909090906,6939.513653776,0.0,0.0,509084.33077923156,7007.531651816001,1053825.809090909,11313.633975965999,0.0,0.0,551.7565836752038,699.774949377282,2.606325641972097,4.010705370797014,1.1888688121516104,0.0,0.03737111460864252,0.03636909836871181,0.016036949130797357,0.06043933725018131,0.0,0.0,0.0,0.0,0.0,0.018283099898070934,0.026127400778584026,0.004170461537618014,0.0
2025-06-28,966181.4800000001,57505.0,850742.1200000001,53332.350000000006,62107.01,115439.36000000002,54602.0,1353.0,1550.0,2903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49774.0,800.0,0.0,0.0,0.0,0.0,310229.2363636364,3956.0608659279997,85029.51652804187,1275.016902585,117468.99576237003,1590.909707666,310647.0,969.0,1442.240003196,247821.0,1584.0,1971.8900019860002,0.0,0.0,0.0,125140.0,98.0,70.94999973799999,683608.0,2651.0,3485.0800049199997,247042.18181818182,1021.313131312,580715.7,3139.170866418,244546.18181818177,6347.936089216,0.0,0.0,562501.7486540482,7621.987476179,1072304.0636363635,10508.420086946004,0.0,0.0,562.3700792760366,653.6886091990202,3.054440503569648,3.966678433084552,1.3893100179962703,0.0,0.035914242899611266,0.03620686069401216,0.01607264837063527,0.06007307761439379,0.0,0.0,0.0,0.0,0.0,0.016107673931084216,0.025958025768464635,0.004134164958370009,0.0
2025-06-29,802033.9800000001,46071.0,707861.6000000001,41367.61,52804.770000000004,94172.38,43649.0,1071.0,1351.0,2422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48219.6,800.0,0.0,0.0,0.0,0.0,324234.2181818182,3663.369982281,77081.73884725836,1078.449446052,94319.42508258433,1227.5253562449998,263815.0,900.0,1210.149999443,225517.0,1286.0,1603.400004498,0.0,0.0,0.0,118065.0,108.0,73.589999408,607397.0,2294.0,2887.140003349,257232.7272727273,1022.2828282799999,564091.2363636363,3006.177366277,202650.9090909091,5204.598964944,0.0,0.0,543854.982111661,6769.344784578,1023974.8727272727,9233.059159501001,0.0,0.0,547.8844828113648,727.4972531676528,2.780093793371049,3.5141151663746664,1.280998032251272,0.0,0.032956739981337364,0.03604543889289402,0.016590763921724778,0.058264323748393444,0.0,0.0,0.0,0.0,0.0,0.015870638620549965,0.025682583849694053,0.003974155384964446,0.0
2025-06-30,621202.5900000001,37386.0,533921.66,32866.880000000005,54414.05,87280.93000000001,35081.0,875.0,1430.0,2305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45508.6,800.0,0.0,0.0,0.0,0.0,322204.92727272725,3160.754046932,65465.41614864215,844.818386184,76232.1483797225,860.0792872080001,276439.0,804.0,1073.2900014979998,210853.0,943.0,1226.450003089,0.0,0.0,0.0,113013.0,144.0,65.83999972,600305.0,1891.0,2365.580004307,276796.36363636365,1053.7777777839997,425409.86363636365,2450.1857785310003,255639.27272727276,6668.097452448,0.0,0.0,509411.0918010919,5665.651720324,957845.5,10172.061008763001,0.0,0.0,574.9513589784748,720.7868809397379,2.8063375991629056,3.9146409829946482,1.0595089191741072,0.0,0.028321484796858202,0.02812559099015454,0.017579094940297,0.05116691926091957,0.0,0.0,0.0,0.0,0.0,0.017341060328862488,0.026084010415574215,0.003807050656085864,0.0
2025-07-01,703550.78,43695.0,599231.7000000001,35389.200000000004,68929.88,104319.08,40814.0,933.0,1948.0,2881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47571.2,800.0,0.0,0.0,0.0,0.0,387072.59090909094,3821.141289035,80281.006286588,1113.7581271,102501.48480710702,1033.458914423,95911.0,332.0,600.000000483,222723.0,1132.0,1386.290004605,0.0,0.0,0.0,88950.0,40.0,20.099999903,407584.0,1504.0,2006.3900049909998,293623.2727272727,976.52525252,383980.36363636365,2240.093112772,247359.27272727276,6430.277195,0.0,0.0,617426.2820027859,6768.358330558,924962.909090909,9646.895560291998,0.0,0.0,546.5492167107229,708.8686981440679,1.8072289171174698,2.2669813210529943,0.502499997575,0.0,0.01882534099100711,0.016888651878165493,0.0168168976187273,0.03831132989209873,0.0,0.0,0.0,0.0,0.0,0.011668259761427142,0.02599569898513461,0.003325776064852427,0.0
2025-07-02,683400.46,41174.0,577858.78,34828.54,70713.14,105541.68,38304.0,951.0,1919.0,2870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48782.6,800.0,0.0,0.0,0.0,0.0,404158.76368779736,3486.8866523160004,101294.42082603803,1167.929994225,139468.89842559653,1038.0143112980002,117646.0,334.0,599.999999547,210649.0,1014.0,1310.4900208039994,0.0,0.0,0.0,96699.0,32.0,15.609999890000001,424994.0,1380.0,1926.1000202409994,269831.2727272727,914.787878792,471123.2545454545,2128.069512134,236536.72727272724,6138.05332076,0.0,0.0,693704.6829394319,6492.830957839001,977491.2545454544,9180.910711686,0.0,0.0,548.928612910623,697.8147544983325,1.7964071842724552,2.182830865594594,0.48781249656250003,0.0,0.024541195531561713,0.014637632270248481,0.016399289910746864,0.03475378178654699,0.0,0.0,0.0,0.0,0.0,0.00906329441634619,0.025949683973105854,0.0033902218580742715,0.0
2025-07-03,895760.9400000002,54781.0,776370.66,47565.090000000004,71825.19,119390.28,51559.0,1252.0,1970.0,3222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389750.2929921564,3079.9267292000004,98994.57275107632,1136.033016952,133642.86380715264,1015.9511640180001,141985.0,391.0,599.999999513,201066.0,985.0,1340.090023313,0.0,0.0,0.0,90408.0,39.0,21.949999926999997,433459.0,1415.0,1962.0400227530001,257331.63636363638,910.181818192,349781.6909090909,1969.448353586,234408.72727272724,6109.203415416,0.0,0.0,622387.7295503854,5231.9109101700005,841522.0545454546,8988.833587194,0.0,0.0,547.6712430747375,657.7383739673974,1.5345268529744247,2.384186343772637,0.5628205109487179,0.0,0.022139640897274177,0.015121811300440064,0.0,0.033743611776283315,0.0,0.0,0.0,0.0,0.0,0.011277294423786013,0.0260621841451668,0.003536999301966193,0.0
2025-07-04,761524.51,43171.0,666585.78,40635.35,54303.380000000005,94938.73000000001,40472.0,1074.0,1625.0,2699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372223.76114182844,3261.164229108,105713.73504105715,1155.733235026,148530.31515503634,1033.058902384,125790.0,387.0,600.000000881,184123.0,884.0,1264.7300192419998,0.0,0.0,0.0,102133.0,57.0,28.649999854,412046.0,1328.0,1893.3800199769998,277422.54545454547,986.7878788,323437.1818181818,2055.055051763,222875.63636363635,5790.892448376,0.0,0.0,626467.811337922,5449.956366518,823735.3636363638,8832.735378939,0.0,0.0,556.3124898308278,677.3826345798225,1.5503875991757106,2.505508586267702,0.5026315763859649,0.0,0.024541635487857823,0.014712325959670763,0.0,0.03317306005896612,0.0,0.0,0.0,0.0,0.0,0.012592953534529622,0.02598261767350728,0.003556985165654754,0.0
2025-07-05,815336.91,47505.0,722057.65,40353.15,52926.11000000001,93279.26000000001,44979.0,1055.0,1471.0,2526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403065.6625948309,3796.0071651239996,112713.1518176712,1066.5029551769999,140643.6711309547,765.9510056140001,115116.0,409.0,600.0000006629999,188927.0,917.0,1209.0400235900001,0.0,0.0,0.0,96430.0,59.0,29.659999842,400473.0,1385.0,1838.7000240950001,293429.0909090909,994.121212128,308547.05454545456,1914.308481032,211412.36363636365,5473.344591216,0.0,0.0,656422.4855434567,5628.461125915,813388.509090909,8381.774284376,0.0,0.0,583.5895368240396,747.0495076368187,1.4669926666577016,2.326895353542768,0.5027118617288135,0.0,0.029985848245611162,0.013369700151935275,0.0,0.03108169794373781,0.0,0.0,0.0,0.0,0.0,0.01221717539344867,0.025889425278033104,0.00338794360520987,0.0
2025-07-06,746741.23,43044.0,633151.54,46240.46000000001,67349.23000000001,113589.69,39904.0,1231.0,1909.0,3140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359799.47486177186,3345.3982379030003,105170.04105091924,1136.596980415,129541.2270691684,1009.1639555490001,127410.0,413.0,599.9999985049999,455682.0,2981.0,2528.310034605,0.0,0.0,0.0,88449.0,71.0,35.749999874,671541.0,3465.0,3164.060032984,305124.36363636365,1033.838383832,336781.50909090915,2035.93731719,238864.72727272724,6234.496808952,0.0,0.0,594510.7429818595,5491.1591738669995,880770.6,9304.272509974,0.0,0.0,557.4282589032522,690.0457414944179,1.4527845000121062,1.800555072694066,0.5035211249859154,0.0,0.026644785503105478,0.01498326038138877,0.0,0.031853979478123844,0.0,0.0,0.0,0.0,0.0,0.01208272591211413,0.02610053346986503,0.0033882524866617725,0.0
2025-07-07,619388.27,36609.0,493085.79000000004,37641.880000000005,88660.6,126302.48000000001,33251.0,1037.0,2321.0,3358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313010.57207149285,3050.4552622170004,106799.77698199249,1291.529907322,129845.91317982115,978.153738088,142437.0,376.0,549.999999219,774462.0,2410.0,3333.7399950759996,0.0,0.0,0.0,91627.0,85.0,47.479999838,1008526.0,2871.0,3931.2199941329995,285146.18181818177,967.333333328,300364.0181818182,1769.500429488,234188.36363636362,6119.676865104,0.0,0.0,549656.2622333065,5320.138907627,819698.5636363635,8856.510627919999,0.0,0.0,547.3927652347354,657.714771631744,1.4627659553696808,2.5838163944217047,0.5585882333882353,0.0,0.02742932290547797,0.014738972370832496,0.0,0.03419043170845208,0.0,0.0,0.0,0.0,0.0,0.011782762698747961,0.02613143014486552,0.0033924120153388635,0.0
2025-07-08,602411.4,34744.0,454126.12,45588.90000000001,102696.38,148285.28000000003,30933.000000000004,1259.0,2552.0,3811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292594.1595473833,2415.296565666,125549.23135321782,1416.367024109,131200.6678046174,943.2182709459998,158419.0,401.0,600.0000017469999,514843.0,2216.0,2914.759986734001,0.0,0.0,0.0,88235.0,41.0,19.199999864999995,761497.0,2658.0,3533.9599883460005,250034.90909090912,904.4242424239999,276072.5272727273,1807.291435832,228782.54545454547,5972.030755112,0.0,0.0,549344.0587052185,4774.881860721,754889.9818181819,8683.746433368,0.0,0.0,577.6087821252862,716.6904694376947,1.4962593559775559,2.5053665280314767,0.4682926796341462,0.0,0.023624661144508053,0.014607050516046691,0.0,0.03148545293694903,0.0,0.0,0.0,0.0,0.0,0.013067475706300145,0.02610352438927,0.0036171918781755558,0.0
2025-07-09,619266.64,36374.0,469246.68000000005,49364.880000000005,100655.08000000002,150019.96000000002,32338.0,1377.0,2659.0,4036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436798.24626462645,3792.723368523,138057.3000508763,1553.570441202,125473.20420927396,991.3704396270001,231649.0,934.0,1373.349999347,431952.0,2079.0,2800.2899935720006,36275.0,211.0,180.000001158,134377.0,76.0,39.879999811000005,834253.0,3300.0,4393.5199938880005,248493.0909090909,914.262626256,359879.3090909091,1680.9591576359999,199818.9090909091,5170.572893808,0.0,0.0,700328.7505247768,6337.664249352,808191.309090909,7765.7946777,0.0,0.0,583.8963341546153,706.3822080165938,2.886138182417816,2.5877553003831295,0.5247368396184211,0.004962095138745693,0.026371208856535325,0.01567797284949153,0.0,0.03400081895704968,0.0,0.0,0.0,0.0,0.0,0.009425066527847305,0.025876294277312913,0.0036792275507992905,0.0
2025-07-10,1298762.98,47978.0,1032064.12,119980.57000000002,146718.29,266698.86,42202.0,2476.0,3300.0,5776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233617.74383438344,2163.298381968,110993.47883842811,1319.164755172,111700.33264606507,979.641705247,282671.0,1069.0,1561.909998077,277234.0,1795.0,1888.610003052,18705.0,258.0,180.00000235900006,97634.0,61.0,30.909999782000003,676244.0,3183.0,3661.43000327,244888.72727272724,957.525252528,313357.12727272726,1411.582679381,187762.18181818182,4868.082141128,0.0,0.0,456311.5553188766,4462.104842387,746008.0363636363,7237.190073037,0.0,0.0,608.8459528347761,759.2763367316535,3.985735047579964,1.886050031361397,0.5067213079016394,0.009623095555145686,0.031144023281295515,0.01689375227017679,0.0,0.03705027993601189,0.0,0.0,0.0,0.0,0.0,0.009112166768273793,0.02592685115814202,0.003910042177897494,0.0
